,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,TotalCharges_scaled,tenure_scaled,MonthlyCharges_scaled,Churn_encoded,PaymentMethod_encoded,tenure_years,long_contract,StreamingServices
40,6263.0,1.0,0,1.0,1.0,10,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,49.55,475.7,-0.7959091193261516,-0.9109613101984924,-0.5055748979694671,0.0,1.0,0.8333333333333334,0,0.0
41,6671.0,0.0,0,1.0,1.0,70,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,69.2,4872.35,1.1438177597983101,1.5322605130033284,0.14751132309581955,0.0,3.0,5.833333333333333,1,2.0
42,6956.0,0.0,0,1.0,1.0,17,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,20.75,418.25,-0.8212550780005288,-0.62591876415828,-1.462769970065154,0.0,1.0,1.4166666666666667,1,2.0
43,3268.0,0.0,0,0.0,0.0,63,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,79.85,4861.45,1.1390088659854167,1.247217966963116,0.5014740841312035,0.0,3.0,5.25,1,2.0
44,2862.0,0.0,0,1.0,0.0,13,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,76.2,981.45,-0.5727808582370959,-0.7888002190384014,0.3801629031190768,0.0,0.0,1.0833333333333333,1,2.0
45,2599.0,0.0,0,0.0,0.0,49,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,84.5,3906.7,0.7177894744386527,0.6771328748826912,0.6560212051466532,0.0,0.0,4.083333333333333,1,2.0
46,4212.0,1.0,0,0.0,0.0,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25,97.0,-0.9629850906052922,-1.2367242199587352,-0.5155456799704636,0.0,1.0,0.16666666666666666,0,0.0
47,5510.0,0.0,0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,80.65,144.15,-0.9421833159926397,-1.2367242199587352,0.5280628361338618,1.0,0.0,0.16666666666666666,0,2.0
48,5427.0,1.0,0,0.0,0.0,52,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,79.75,4217.8,0.8550414804194837,0.7992939660427822,0.4981504901308714,0.0,3.0,4.333333333333333,1,4.0
49,2047.0,0.0,0,1.0,1.0,69,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,64.15,4254.1,0.8710564203651738,1.4915401492832983,-0.020330173920958795,0.0,3.0,5.75,1,0.0
50,5686.0,0.0,1,0.0,0.0,43,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,90.25,3838.75,0.6878110951188281,0.43281069256250915,0.8471278601657574,0.0,0.0,3.5833333333333335,1,2.0
51,6630.0,0.0,0,0.0,0.0,15,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,99.1,1426.4,-0.37647651859977455,-0.7073594915983407,1.141265929195161,1.0,3.0,1.25,1,4.0
52,4658.0,0.0,1,1.0,0.0,25,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,69.5,1752.65,-0.23254059140194083,-0.30015585439803716,0.1574821050968162,0.0,3.0,2.0833333333333335,1,2.0
53,5305.0,0.0,1,1.0,0.0,8,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,80.65,633.3,-0.7263786913525774,-0.9924020376385531,0.5280628361338618,1.0,3.0,0.6666666666666666,0,0.0
54,3265.0,0.0,1,1.0,1.0,60,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,74.85,4456.35,0.9602856656548654,1.125056875803025,0.33529438411459117,0.0,3.0,5.0,1,2.0
55,1129.0,1.0,1,0.0,0.0,18,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,95.45,1752.55,-0.2325847096938023,-0.5851984004382496,1.0199547481830342,1.0,0.0,1.5,1,4.0
56,6198.0,0.0,0,1.0,1.0,63,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,99.65,6311.2,1.778613802246135,1.247217966963116,1.1595456961969886,0.0,3.0,5.25,1,4.0
57,3578.0,1.0,1,1.0,1.0,66,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,108.45,7076.35,2.1161849124236753,1.369379058123207,1.4520219682262263,0.0,0.0,5.5,1,4.0
58,2783.0,0.0,0,1.0,1.0,34,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,24.95,894.3,-0.6112299495943104,0.06632741908223598,-1.3231790220511994,0.0,3.0,2.8333333333333335,1,2.0
59,4218.0,0.0,0,0.0,0.0,72,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,107.5,7853.7,2.459138454208307,1.6137012404433893,1.42044782522307,0.0,3.0,6.0,1,4.0
60,295.0,0.0,0,1.0,0.0,47,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,100.5,4707.1,1.0709122824973383,0.5956921474426305,1.1877962451998125,0.0,0.0,3.9166666666666665,1,4.0
61,832.0,1.0,0,0.0,0.0,60,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,89.9,5450.7,1.3989759007787455,1.125056875803025,0.8354952811645946,0.0,2.0,5.0,1,2.0
62,358.0,1.0,0,1.0,0.0,72,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,42.1,2962.0,0.3010039712239601,1.6137012404433893,-0.7531826509942192,0.0,2.0,6.0,1,0.0
63,374.0,0.0,0,1.0,1.0,18,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,54.4,957.1,-0.5835236623053481,-0.5851984004382496,-0.34438058895335305,0.0,3.0,1.5,1,0.0
64,4043.0,0.0,0,0.0,0.0,9,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,94.4,857.25,-0.6275757767289609,-0.9516816739185228,0.9850570111795457,1.0,0.0,0.75,0,4.0
65,3609.0,0.0,0,0.0,0.0,3,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,75.3,244.1,-0.8980870832771656,-1.1960038562387048,0.3502505571160864,0.0,0.0,0.25,0,4.0
66,6090.0,1.0,0,1.0,0.0,47,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,78.9,3650.35,0.6046922332519411,0.5956921474426305,0.46989994112804756,0.0,0.0,3.9166666666666665,1,0.0
67,2382.0,0.0,0,0.0,0.0,31,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,79.2,2497.2,0.09594215065214973,-0.055833672077855064,0.47987072312904416,0.0,1.0,2.5833333333333335,1,4.0
68,2215.0,0.0,0,1.0,1.0,50,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,20.15,930.9,-0.5950826547730361,0.7178532386027215,-1.4827115340671475,0.0,2.0,4.166666666666667,1,2.0
69,5262.0,1.0,0,0.0,0.0,10,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,79.85,887.35,-0.614296170878678,-0.9109613101984924,0.5014740841312035,0.0,1.0,0.8333333333333334,0,0.0
70,1562.0,1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,49.05,49.05,-0.9841398115528358,-1.2774445836787656,-0.5221928679711283,0.0,1.0,0.08333333333333333,0,0.0
71,501.0,0.0,0,1.0,1.0,52,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.4,1090.65,-0.5246036835244418,0.7992939660427822,-1.4744025490663168,0.0,0.0,4.333333333333333,1,2.0
72,1272.0,1.0,1,1.0,1.0,64,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,111.6,7099.0,2.1261777055302837,1.2879383306831464,1.5567151792366918,0.0,2.0,5.333333333333333,1,4.0
73,5697.0,1.0,0,1.0,1.0,62,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,24.25,1424.6,-0.3772706478532799,1.2064976032430856,-1.3464441800535252,0.0,2.0,5.166666666666667,1,2.0
74,3994.0,0.0,0,0.0,1.0,3,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,64.5,177.4,-0.9275139839487225,-1.1960038562387048,-0.00869759491979612,0.0,2.0,0.25,0,2.0
75,1836.0,0.0,1,0.0,0.0,56,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,110.5,6139.5,1.702862695120103,0.9621754209229036,1.5201556452330371,0.0,0.0,4.666666666666667,1,4.0
76,4550.0,0.0,0,0.0,0.0,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,55.65,2688.85,0.18049485700453238,0.5549717837226001,-0.3028356639492,0.0,3.0,3.8333333333333335,1,2.0
77,3970.0,0.0,0,1.0,1.0,8,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.65,482.25,-0.7930193712092296,-0.9924020376385531,-0.33607160395252245,0.0,1.0,0.6666666666666666,0,0.0
78,108.0,1.0,1,0.0,0.0,30,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,74.75,2111.3,-0.07431033764101187,-0.0965540357978854,0.3319707901142591,0.0,0.0,2.5,1,4.0
79,2731.0,0.0,0,1.0,1.0,45,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.9,1216.6,-0.4690366949250022,0.5142514200025698,-1.2916048790480432,0.0,3.0,3.75,1,2.0
80,4191.0,0.0,0,0.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,79.35,79.35,-0.9707719691188302,-1.2774445836787656,0.48485611412954227,1.0,0.0,0.08333333333333333,0,2.0
81,5766.0,0.0,0,1.0,1.0,11,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,50.55,565.35,-0.7563570706724021,-0.8702409464784621,-0.47233895796614456,0.0,0.0,0.9166666666666666,0,4.0
82,6488.0,0.0,0,1.0,0.0,7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,75.15,496.9,-0.7865560414515337,-1.0331224013585834,0.34526516611558833,1.0,2.0,0.5833333333333334,0,0.0
83,6989.0,0.0,0,0.0,0.0,42,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,103.8,4327.5,0.9034392465914449,0.3920903288424788,1.2974748472107767,0.0,2.0,3.5,1,4.0
84,202.0,0.0,0,1.0,0.0,49,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,20.15,973.35,-0.5763544398778698,0.6771328748826912,-1.4827115340671475,0.0,2.0,4.083333333333333,1,2.0
85,3100.0,1.0,0,0.0,0.0,9,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,99.3,918.75,-0.6004430272341968,-0.9516816739185228,1.1479131171958254,0.0,3.0,0.75,0,4.0
86,3376.0,0.0,0,1.0,0.0,35,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,62.15,2215.45,-0.028361136667358768,0.10704778280226633,-0.08680205392760396,0.0,2.0,2.9166666666666665,1,2.0
87,1258.0,0.0,0,1.0,1.0,48,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,20.65,1057.0,-0.5394494887358046,0.6364125111626608,-1.4660935640654862,0.0,2.0,4.0,1,2.0
88,1920.0,0.0,0,1.0,1.0,46,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,19.95,927.1,-0.5967591498637697,0.5549717837226001,-1.4893587220678117,0.0,1.0,3.8333333333333335,1,2.0
89,2103.0,1.0,0,1.0,0.0,29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.75,1009.25,-0.5605159730996254,-0.13727439951791576,-1.0307027500219619,0.0,1.0,2.4166666666666665,1,2.0
90,3345.0,1.0,0,1.0,1.0,30,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,82.05,2570.2,0.12814850371097536,-0.0965540357978854,0.574593152138513,0.0,2.0,2.5,1,0.0
91,1663.0,1.0,1,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,74.7,74.7,-0.9728234696903856,-1.2774445836787656,0.3303089931140931,0.0,0.0,0.08333333333333333,0,0.0
92,5137.0,1.0,0,1.0,1.0,66,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,84.0,5714.25,1.5152496589794784,1.369379058123207,0.6394032351449919,0.0,1.0,5.5,1,4.0
93,4305.0,0.0,0,0.0,0.0,65,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,111.05,7107.0,2.1297071688791958,1.3286586944031769,1.5384354122348645,0.0,3.0,5.416666666666667,1,4.0
94,6945.0,1.0,0,0.0,0.0,72,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,100.9,7459.05,2.2850256153772723,1.6137012404433893,1.2010906212011416,0.0,2.0,6.0,1,4.0
95,6099.0,0.0,0,0.0,0.0,12,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.95,927.35,-0.5966488541341161,-0.8295205827584317,0.47156173812821356,1.0,0.0,1.0,1,0.0
96,6908.0,1.0,0,1.0,1.0,71,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,66.85,4748.7,1.0892654919116826,1.5729808767233588,0.06940686408801149,0.0,3.0,5.916666666666667,1,0.0
97,173.0,1.0,0,0.0,0.0,5,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,21.05,113.85,-0.9555511584266455,-1.1145631287986442,-1.4527991880641573,1.0,1.0,0.4166666666666667,0,2.0
98,2249.0,1.0,0,0.0,0.0,52,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,21.0,1107.2,-0.5173021062213792,0.7992939660427822,-1.4544609850643233,0.0,2.0,4.333333333333333,1,2.0
99,3208.0,0.0,1,1.0,0.0,25,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,98.5,2514.5,0.10357461514417286,-0.30015585439803716,1.1213243651931677,1.0,0.0,2.0833333333333335,1,4.0
100,4530.0,1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.2,20.2,-0.9968679387548512,-1.2774445836787656,-1.481049737066981,0.0,1.0,0.08333333333333333,0,2.0
101,2575.0,0.0,0,1.0,1.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19.45,19.45,-0.9971988259438118,-1.2774445836787656,-1.505976692069473,0.0,0.0,0.08333333333333333,0,2.0
102,5064.0,1.0,0,0.0,0.0,38,1.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,95.0,3605.6,0.5849492976439624,0.22920887396235737,1.0049985751815391,0.0,2.0,3.1666666666666665,1,2.0
103,3835.0,0.0,1,1.0,0.0,66,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,45.55,3027.25,0.3297911566635268,1.369379058123207,-0.6385186579827569,0.0,2.0,5.5,1,2.0
104,2233.0,1.0,0,1.0,0.0,68,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,110.0,7611.85,2.352438365341499,1.4508197855632678,1.503537675231376,1.0,2.0,5.666666666666667,1,4.0
105,4386.0,1.0,0,0.0,0.0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,100.2,-0.9615733052657274,-1.1145631287986442,-1.3447823830533592,0.0,1.0,0.4166666666666667,0,0.0
106,4782.0,0.0,0,1.0,1.0,72,1.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,104.15,7303.05,2.2162010800734806,1.6137012404433893,1.3091074262119398,0.0,0.0,6.0,1,4.0
107,6863.0,0.0,0,0.0,0.0,32,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.15,927.65,-0.5965164992585318,-0.015113308357824713,-1.150352134033923,0.0,1.0,2.6666666666666665,1,0.0
